UPN,N_Y,E_X,Elv_Z,Source,Data_Scanned 
22006,365656.4571,2256544,885.883442,BS_INV-28_B_S01,1/28/2026
46652,365605.0021,2256992.482,884.28056,BS_INV-28_B_S01,1/28/2026
22005,365629.875,2256544.038,885.781722,BS_INV-28_B_S01,1/28/2026
14364,365580.1527,2256992.564,884.0068,BS_INV-28_B_S01,1/28/2026
14363,365553.5572,2256992.567,883.90623,BS_INV-28_B_S01,1/28/2026
47150,365604.9453,2256544.088,885.6435,BS_INV-28_B_S01,1/28/2026
14362,365526.9736,2256992.557,883.614192,BS_INV-28_B_S01,1/28/2026
14361,365500.3544,2256992.49,883.358458,BS_INV-28_B_S01,1/28/2026
22004,365580.0691,2256544.042,885.564866,BS_INV-28_B_S01,1/28/2026
14360,365473.7741,2256992.523,883.137732,BS_INV-28_B_S01,1/28/2026
22003,365557.8508,2256544.058,885.247272,BS_INV-28_B_S01,1/28/2026
14387,365447.1815,2256992.547,883.087025,BS_INV-28_B_S01,1/28/2026
22002,365531.2335,2256544.03,884.778813,BS_INV-28_B_S01,1/28/2026
14388,365420.5737,2256992.487,882.832625,BS_INV-28_B_S01,1/28/2026
22001,365508.971,2256544.044,884.7462,BS_INV-28_B_S01,1/28/2026
39932,365393.9659,2256992.545,882.728138,BS_INV-28_B_S01,1/28/2026
44652,365486.7896,2256544.039,884.39976,BS_INV-28_B_S01,1/28/2026
44668,365842.6421,2256524.543,885.724631,BS_INV-28_B_S01,1/28/2026
22000,365816.0705,2256524.518,885.62237,BS_INV-28_B_S01,1/28/2026
21999,365789.5365,2256524.533,885.729206,BS_INV-28_B_S01,1/28/2026
39931,365367.3059,2256992.517,882.506845,BS_INV-28_B_S01,1/28/2026
21998,365762.9059,2256524.557,885.84754,BS_INV-28_B_S01,1/28/2026
44224,365842.6114,2256973.039,888.010156,BS_INV-28_B_S01,1/28/2026
21997,365736.3167,2256524.533,885.780568,BS_INV-28_B_S01,1/28/2026
14389,365815.9967,2256973.065,887.723152,BS_INV-28_B_S01,1/28/2026
21996,365709.7747,2256524.5,885.921384,BS_INV-28_B_S01,1/28/2026
14390,365789.4314,2256973.013,887.225141,BS_INV-28_B_S01,1/28/2026
21995,365683.1349,2256524.5,885.944294,BS_INV-28_B_S01,1/28/2026
21994,365656.5636,2256524.53,885.972075,BS_INV-28_B_S01,1/28/2026
14418,365762.7998,2256973.048,886.682776,BS_INV-28_B_S01,1/28/2026
14417,365736.2272,2256973.015,886.274962,BS_INV-28_B_S01,1/28/2026
14416,365709.6258,2256973.031,885.971648,BS_INV-28_B_S01,1/28/2026
21993,365629.9972,2256524.54,885.847552,BS_INV-28_B_S01,1/28/2026
14415,365683.0369,2256973.007,885.290486,BS_INV-28_B_S01,1/28/2026
47139,365604.9862,2256524.517,885.624841,BS_INV-28_B_S01,1/28/2026
14414,365656.479,2256973.025,884.963808,BS_INV-28_B_S01,1/28/2026
22020,365580.1608,2256524.572,885.423183,BS_INV-28_B_S01,1/28/2026
14413,365629.8843,2256972.991,884.681116,BS_INV-28_B_S01,1/28/2026
22021,365557.9042,2256524.529,885.156165,BS_INV-28_B_S01,1/28/2026
46670,365604.9806,2256972.996,884.27962,BS_INV-28_B_S01,1/28/2026
22022,365531.306,2256524.55,884.92918,BS_INV-28_B_S01,1/28/2026
14412,365580.0475,2256973.035,884.055996,BS_INV-28_B_S01,1/28/2026
22023,365509.0251,2256524.535,884.527702,BS_INV-28_B_S01,1/28/2026
14411,365553.4405,2256973.06,883.808126,BS_INV-28_B_S01,1/28/2026
44651,365486.8502,2256524.466,884.453586,BS_INV-28_B_S01,1/28/2026
44649,365842.7151,2256505.01,885.09393,BS_INV-28_B_S01,1/28/2026
14410,365526.8433,2256973.048,883.602473,BS_INV-28_B_S01,1/28/2026
22051,365816.0917,2256505.034,885.3602,BS_INV-28_B_S01,1/28/2026
14409,365500.2858,2256973.044,883.409518,BS_INV-28_B_S01,1/28/2026
22050,365789.5206,2256505.006,885.446547,BS_INV-28_B_S01,1/28/2026
14408,365473.678,2256973.002,883.285125,BS_INV-28_B_S01,1/28/2026
22049,365762.9194,2256505.042,885.45775,BS_INV-28_B_S01,1/28/2026
14407,365447.1473,2256973.008,883.222688,BS_INV-28_B_S01,1/28/2026
22048,365736.3488,2256505.053,885.485439,BS_INV-28_B_S01,1/28/2026
14406,365420.4932,2256973.03,882.816244,BS_INV-28_B_S01,1/28/2026
22047,365709.7802,2256505.032,885.53529,BS_INV-28_B_S01,1/28/2026
39930,365393.9642,2256973.02,882.727004,BS_INV-28_B_S01,1/28/2026
22046,365683.125,2256505.013,885.633916,BS_INV-28_B_S01,1/28/2026
39929,365367.3685,2256973.016,882.422379,BS_INV-28_B_S01,1/28/2026
22045,365656.5765,2256505.047,885.666716,BS_INV-28_B_S01,1/28/2026
44428,365842.75,2256875.554,886.220449,BS_INV-28_B_S01,1/28/2026
22044,365629.9764,2256504.975,885.51742,BS_INV-28_B_S01,1/28/2026
15170,365816.033,2256875.591,885.834455,BS_INV-28_B_S01,1/28/2026
47094,365604.9677,2256505.039,885.46746,BS_INV-28_B_S01,1/28/2026
15169,365789.4253,2256875.543,885.34004,BS_INV-28_B_S01,1/28/2026
15182,365762.9035,2256875.567,884.935872,BS_INV-28_B_S01,1/28/2026
22043,365580.1408,2256505.003,885.227604,BS_INV-28_B_S01,1/28/2026
15168,365736.2813,2256875.542,884.82005,BS_INV-28_B_S01,1/28/2026
15166,365709.6429,2256875.565,884.18901,BS_INV-28_B_S01,1/28/2026
22042,365557.9007,2256505.063,884.911808,BS_INV-28_B_S01,1/28/2026
15165,365683.065,2256875.636,883.924845,BS_INV-28_B_S01,1/28/2026
22041,365531.3327,2256505.026,884.619754,BS_INV-28_B_S01,1/28/2026
15164,365656.5056,2256875.603,883.6019,BS_INV-28_B_S01,1/28/2026
22040,365509.1013,2256505.083,884.3765,BS_INV-28_B_S01,1/28/2026
15163,365629.8751,2256875.563,883.568148,BS_INV-28_B_S01,1/28/2026
44634,365486.7941,2256505.041,884.3529,BS_INV-28_B_S01,1/28/2026
46671,365604.9861,2256875.529,883.273044,BS_INV-28_B_S01,1/28/2026
44635,365842.72,2256485.52,884.7222,BS_INV-28_B_S01,1/28/2026
15162,365580.0787,2256875.538,883.111032,BS_INV-28_B_S01,1/28/2026
22039,365816.1476,2256485.539,884.645356,BS_INV-28_B_S01,1/28/2026
15161,365553.5047,2256875.575,883.099486,BS_INV-28_B_S01,1/28/2026
22052,365789.5611,2256485.507,884.879068,BS_INV-28_B_S01,1/28/2026
15160,365526.8741,2256875.574,882.9259,BS_INV-28_B_S01,1/28/2026
22038,365762.9572,2256485.536,885.056671,BS_INV-28_B_S01,1/28/2026
15159,365500.2621,2256875.651,882.8375,BS_INV-28_B_S01,1/28/2026
22036,365736.3453,2256485.512,885.22067,BS_INV-28_B_S01,1/28/2026
15158,365473.679,2256875.55,882.73422,BS_INV-28_B_S01,1/28/2026
22035,365709.7981,2256485.515,885.310323,BS_INV-28_B_S01,1/28/2026
15157,365447.1285,2256875.562,882.5782,BS_INV-28_B_S01,1/28/2026
22034,365683.2275,2256485.498,885.337179,BS_INV-28_B_S01,1/28/2026
15156,365420.5234,2256875.556,882.561465,BS_INV-28_B_S01,1/28/2026
22033,365656.5901,2256485.484,885.505163,BS_INV-28_B_S01,1/28/2026
39901,365393.9351,2256875.483,882.465488,BS_INV-28_B_S01,1/28/2026
22032,365630.0089,2256485.522,885.20733,BS_INV-28_B_S01,1/28/2026
39918,365367.323,2256875.525,882.107641,BS_INV-28_B_S01,1/28/2026
47095,365604.9577,2256485.552,885.21693,BS_INV-28_B_S01,1/28/2026
44427,365842.6552,2256856.049,885.665176,BS_INV-28_B_S01,1/28/2026
22031,365580.2046,2256485.522,884.823008,BS_INV-28_B_S01,1/28/2026
15135,365816.0793,2256856.124,885.286321,BS_INV-28_B_S01,1/28/2026
14231,365557.881,2256485.528,884.481588,BS_INV-28_B_S01,1/28/2026
15152,365789.5103,2256856.089,884.953485,BS_INV-28_B_S01,1/28/2026
22029,365531.375,2256485.518,884.485988,BS_INV-28_B_S01,1/28/2026
15167,365762.9191,2256856.058,884.823828,BS_INV-28_B_S01,1/28/2026
22028,365509.0967,2256485.55,884.386134,BS_INV-28_B_S01,1/28/2026
15153,365736.303,2256856.101,884.3151,BS_INV-28_B_S01,1/28/2026
44636,365486.8141,2256485.559,884.30476,BS_INV-28_B_S01,1/28/2026
15181,365709.7212,2256856.054,883.992662,BS_INV-28_B_S01,1/28/2026
15180,365683.1037,2256856.091,883.913545,BS_INV-28_B_S01,1/28/2026
41073,365842.6765,2256466.002,884.259119,BS_INV-28_B_S01,1/28/2026
15179,365656.5105,2256856.059,883.493511,BS_INV-28_B_S01,1/28/2026
41072,365816.0859,2256465.987,884.486,BS_INV-28_B_S01,1/28/2026
15178,365629.9469,2256856.079,883.352625,BS_INV-28_B_S01,1/28/2026
22027,365789.4405,2256466.011,884.565362,BS_INV-28_B_S01,1/28/2026
46688,365605.0027,2256856.009,883.2638,BS_INV-28_B_S01,1/28/2026
22026,365762.925,2256465.996,884.534352,BS_INV-28_B_S01,1/28/2026
15177,365580.1152,2256856.123,883.104954,BS_INV-28_B_S01,1/28/2026
22025,365736.1969,2256466.001,884.6806,BS_INV-28_B_S01,1/28/2026
15176,365553.5538,2256856.087,882.89708,BS_INV-28_B_S01,1/28/2026
22024,365709.7152,2256466.012,884.732422,BS_INV-28_B_S01,1/28/2026
15175,365526.9837,2256856.059,882.833847,BS_INV-28_B_S01,1/28/2026
21356,365683.1651,2256465.979,884.736044,BS_INV-28_B_S01,1/28/2026
15174,365500.3696,2256856.07,882.775161,BS_INV-28_B_S01,1/28/2026
21863,365656.5208,2256466.003,884.813944,BS_INV-28_B_S01,1/28/2026
15173,365473.7843,2256856.06,882.639885,BS_INV-28_B_S01,1/28/2026
21355,365629.96,2256466.012,884.8521,BS_INV-28_B_S01,1/28/2026
15172,365447.2046,2256856.06,882.552844,BS_INV-28_B_S01,1/28/2026
47096,365604.961,2256466.042,884.681852,BS_INV-28_B_S01,1/28/2026
15171,365420.6057,2256856.069,882.476546,BS_INV-28_B_S01,1/28/2026
20845,365580.1079,2256466.095,884.508338,BS_INV-28_B_S01,1/28/2026
39884,365394.0021,2256856.041,882.381775,BS_INV-28_B_S01,1/28/2026
20683,365557.9104,2256466.003,884.379178,BS_INV-28_B_S01,1/28/2026
39899,365367.3782,2256856.067,882.314946,BS_INV-28_B_S01,1/28/2026
20682,365531.2231,2256465.997,884.317925,BS_INV-28_B_S01,1/28/2026
39919,365842.6316,2256836.468,885.533784,BS_INV-28_B_S01,1/28/2026
20681,365508.9795,2256466.018,884.278411,BS_INV-28_B_S01,1/28/2026
39957,365816.0337,2256836.439,885.069464,BS_INV-28_B_S01,1/28/2026
44637,365486.6879,2256466.036,884.373336,BS_INV-28_B_S01,1/28/2026
14845,365789.4369,2256836.463,884.6968,BS_INV-28_B_S01,1/28/2026
2171,365842.6309,2256446.494,883.976223,BS_INV-28_B_S01,1/28/2026
14844,365762.8645,2256836.447,884.50142,BS_INV-28_B_S01,1/28/2026
2170,365816.1067,2256446.557,883.957466,BS_INV-28_B_S01,1/28/2026
14843,365736.2638,2256836.469,884.287688,BS_INV-28_B_S01,1/28/2026
2169,365789.4879,2256446.546,884.030276,BS_INV-28_B_S01,1/28/2026
14842,365709.6417,2256836.476,883.9308,BS_INV-28_B_S01,1/28/2026
2168,365762.8797,2256446.558,884.26153,BS_INV-28_B_S01,1/28/2026
14841,365683.0241,2256836.446,883.860796,BS_INV-28_B_S01,1/28/2026
2176,365736.3509,2256446.525,884.330195,BS_INV-28_B_S01,1/28/2026
14840,365656.4707,2256836.478,883.5257,BS_INV-28_B_S01,1/28/2026
2167,365709.7903,2256446.491,884.67417,BS_INV-28_B_S01,1/28/2026
2165,365683.1589,2256446.498,884.5691,BS_INV-28_B_S01,1/28/2026
14839,365629.8721,2256836.444,883.312115,BS_INV-28_B_S01,1/28/2026
2164,365656.5228,2256446.557,884.582657,BS_INV-28_B_S01,1/28/2026
46657,365604.9424,2256836.498,883.106697,BS_INV-28_B_S01,1/28/2026
2163,365629.9609,2256446.514,884.542484,BS_INV-28_B_S01,1/28/2026
14838,365580.072,2256836.469,883.015235,BS_INV-28_B_S01,1/28/2026
5882,365605.0084,2256446.513,884.492465,BS_INV-28_B_S01,1/28/2026
14837,365553.4745,2256836.514,882.927855,BS_INV-28_B_S01,1/28/2026
2162,365580.0829,2256446.515,884.416395,BS_INV-28_B_S01,1/28/2026
14836,365526.9097,2256836.474,882.80748,BS_INV-28_B_S01,1/28/2026
2161,365557.9038,2256446.571,884.445,BS_INV-28_B_S01,1/28/2026
14803,365500.3327,2256836.469,882.742306,BS_INV-28_B_S01,1/28/2026
2160,365531.3047,2256446.563,884.479858,BS_INV-28_B_S01,1/28/2026
14802,365473.7098,2256836.468,882.56286,BS_INV-28_B_S01,1/28/2026
2159,365509.0243,2256446.493,884.572344,BS_INV-28_B_S01,1/28/2026
14801,365447.1227,2256836.478,882.4725,BS_INV-28_B_S01,1/28/2026
2158,365486.8389,2256446.528,884.65039,BS_INV-28_B_S01,1/28/2026
14785,365420.529,2256836.473,882.361038,BS_INV-28_B_S01,1/28/2026
2166,365842.7378,2256426.999,883.870308,BS_INV-28_B_S01,1/28/2026
39958,365393.896,2256836.498,882.1985,BS_INV-28_B_S01,1/28/2026
2178,365816.1353,2256427.005,883.828017,BS_INV-28_B_S01,1/28/2026
2188,365789.5774,2256427.013,883.804302,BS_INV-28_B_S01,1/28/2026
39959,365367.2301,2256836.369,882.089481,BS_INV-28_B_S01,1/28/2026
2179,365762.9346,2256427.004,883.737745,BS_INV-28_B_S01,1/28/2026
39906,365842.5932,2256816.976,885.307461,BS_INV-28_B_S01,1/28/2026
2197,365736.3591,2256426.996,883.810812,BS_INV-28_B_S01,1/28/2026
39905,365816.0198,2256817.012,885.157535,BS_INV-28_B_S01,1/28/2026
2196,365709.7526,2256426.981,883.966488,BS_INV-28_B_S01,1/28/2026
14859,365789.4191,2256816.985,885.00698,BS_INV-28_B_S01,1/28/2026
2195,365683.2004,2256427.001,884.099344,BS_INV-28_B_S01,1/28/2026
14858,365762.8749,2256817.009,884.910159,BS_INV-28_B_S01,1/28/2026
2194,365656.5882,2256426.986,884.204424,BS_INV-28_B_S01,1/28/2026
14857,365736.2616,2256816.993,884.660766,BS_INV-28_B_S01,1/28/2026
2193,365629.9853,2256426.996,883.948196,BS_INV-28_B_S01,1/28/2026
14856,365709.6479,2256817.002,884.47334,BS_INV-28_B_S01,1/28/2026
5881,365604.994,2256427.066,884.078074,BS_INV-28_B_S01,1/28/2026
14855,365683.1002,2256816.99,884.208987,BS_INV-28_B_S01,1/28/2026
2192,365580.2379,2256426.995,884.070702,BS_INV-28_B_S01,1/28/2026
14854,365656.526,2256816.981,883.9878,BS_INV-28_B_S01,1/28/2026
2191,365557.9394,2256427.014,884.1459,BS_INV-28_B_S01,1/28/2026
14853,365629.8554,2256816.934,883.758332,BS_INV-28_B_S01,1/28/2026
2190,365531.3218,2256427.023,884.187904,BS_INV-28_B_S01,1/28/2026
2198,365509.0479,2256427.006,884.522484,BS_INV-28_B_S01,1/28/2026
46656,365605.0192,2256817.033,883.45827,BS_INV-28_B_S01,1/28/2026
2189,365486.8379,2256427.023,884.8495,BS_INV-28_B_S01,1/28/2026
14852,365580.0531,2256816.988,883.421575,BS_INV-28_B_S01,1/28/2026
14851,365553.4412,2256816.965,883.177441,BS_INV-28_B_S01,1/28/2026
14864,365526.9013,2256816.98,883.037051,BS_INV-28_B_S01,1/28/2026
14850,365500.2652,2256817.003,882.863948,BS_INV-28_B_S01,1/28/2026
14848,365473.6964,2256816.952,882.593384,BS_INV-28_B_S01,1/28/2026
14847,365447.1013,2256816.935,882.574176,BS_INV-28_B_S01,1/28/2026
14846,365420.5498,2256816.952,882.488096,BS_INV-28_B_S01,1/28/2026
39904,365393.9037,2256816.979,882.342192,BS_INV-28_B_S01,1/28/2026
39903,365367.301,2256816.995,882.183483,BS_INV-28_B_S01,1/28/2026
39910,365842.677,2256797.482,885.6408,BS_INV-28_B_S01,1/28/2026
39909,365816.1056,2256797.52,885.381787,BS_INV-28_B_S01,1/28/2026
14809,365789.4981,2256797.516,885.39391,BS_INV-28_B_S01,1/28/2026
14808,365762.9262,2256797.544,885.179879,BS_INV-28_B_S01,1/28/2026
14807,365736.3198,2256797.538,885.2212,BS_INV-28_B_S01,1/28/2026
14806,365709.7151,2256797.573,885.10357,BS_INV-28_B_S01,1/28/2026
14805,365683.117,2256797.512,884.775708,BS_INV-28_B_S01,1/28/2026
14804,365656.5657,2256797.52,884.3546,BS_INV-28_B_S01,1/28/2026
14817,365629.919,2256797.55,884.086056,BS_INV-28_B_S01,1/28/2026
46655,365605.0003,2256797.493,883.79941,BS_INV-28_B_S01,1/28/2026
14834,365580.1235,2256797.527,883.585396,BS_INV-28_B_S01,1/28/2026
14849,365553.4745,2256797.55,883.423296,BS_INV-28_B_S01,1/28/2026
14835,365526.9256,2256797.526,883.249121,BS_INV-28_B_S01,1/28/2026
14863,365500.3296,2256797.496,883.117539,BS_INV-28_B_S01,1/28/2026
14862,365473.6727,2256797.54,882.886139,BS_INV-28_B_S01,1/28/2026
14861,365447.1468,2256797.536,882.7814,BS_INV-28_B_S01,1/28/2026
14860,365420.5282,2256797.53,882.513425,BS_INV-28_B_S01,1/28/2026
39908,365393.8968,2256797.506,882.463615,BS_INV-28_B_S01,1/28/2026
39907,365367.4526,2256797.399,882.326975,BS_INV-28_B_S01,1/28/2026
39914,365842.6979,2256778.01,886.061096,BS_INV-28_B_S01,1/28/2026
39913,365816.0251,2256777.985,885.733505,BS_INV-28_B_S01,1/28/2026
14823,365789.5104,2256777.986,885.700276,BS_INV-28_B_S01,1/28/2026
14822,365762.9267,2256777.972,885.728808,BS_INV-28_B_S01,1/28/2026
14821,365736.3037,2256777.973,885.605766,BS_INV-28_B_S01,1/28/2026
14820,365709.7398,2256777.988,885.5996,BS_INV-28_B_S01,1/28/2026
14819,365683.1368,2256778.018,885.292192,BS_INV-28_B_S01,1/28/2026
14832,365656.5382,2256778.01,885.026748,BS_INV-28_B_S01,1/28/2026
14818,365629.9359,2256778.043,884.679164,BS_INV-28_B_S01,1/28/2026
46654,365605.0084,2256778.047,884.3505,BS_INV-28_B_S01,1/28/2026
14816,365580.1122,2256778.009,884.174413,BS_INV-28_B_S01,1/28/2026
14815,365553.5439,2256777.999,883.976716,BS_INV-28_B_S01,1/28/2026
14814,365526.9007,2256778.033,883.588616,BS_INV-28_B_S01,1/28/2026
14813,365500.3406,2256778.004,883.37176,BS_INV-28_B_S01,1/28/2026
14812,365473.6962,2256778.005,883.2587,BS_INV-28_B_S01,1/28/2026
14811,365447.1692,2256778.01,882.954984,BS_INV-28_B_S01,1/28/2026
14810,365420.5322,2256777.994,882.759405,BS_INV-28_B_S01,1/28/2026
39912,365393.9498,2256778.027,882.587455,BS_INV-28_B_S01,1/28/2026
39911,365367.3213,2256778.016,882.56538,BS_INV-28_B_S01,1/28/2026
39902,365842.6424,2256758.457,886.677018,BS_INV-28_B_S01,1/28/2026
39917,365816.0293,2256758.52,886.548782,BS_INV-28_B_S01,1/28/2026
15155,365789.4754,2256758.504,886.366136,BS_INV-28_B_S01,1/28/2026
15154,365762.8832,2256758.47,886.133912,BS_INV-28_B_S01,1/28/2026
14994,365736.3121,2256758.515,886.0985,BS_INV-28_B_S01,1/28/2026
14993,365709.7133,2256758.51,886.080669,BS_INV-28_B_S01,1/28/2026
14992,365683.1774,2256758.486,885.694788,BS_INV-28_B_S01,1/28/2026
14865,365656.5679,2256758.439,885.659702,BS_INV-28_B_S01,1/28/2026
14831,365630.0002,2256758.498,885.141822,BS_INV-28_B_S01,1/28/2026
46669,365604.9877,2256758.509,884.940624,BS_INV-28_B_S01,1/28/2026
14830,365580.1874,2256758.471,884.537396,BS_INV-28_B_S01,1/28/2026
14829,365553.5382,2256758.505,884.296008,BS_INV-28_B_S01,1/28/2026
14828,365526.945,2256758.515,883.986976,BS_INV-28_B_S01,1/28/2026
14827,365500.3497,2256758.453,883.671796,BS_INV-28_B_S01,1/28/2026
14826,365473.7481,2256758.459,883.521271,BS_INV-28_B_S01,1/28/2026
14825,365447.1791,2256758.434,883.087763,BS_INV-28_B_S01,1/28/2026
14824,365420.6018,2256758.503,883.086663,BS_INV-28_B_S01,1/28/2026
39916,365393.9782,2256758.469,882.862557,BS_INV-28_B_S01,1/28/2026
39915,365367.4056,2256758.487,882.714138,BS_INV-28_B_S01,1/28/2026
44225,365842.5438,2256953.529,887.62332,BS_INV-28_B_S01,1/28/2026
14419,365816.0513,2256953.514,887.317613,BS_INV-28_B_S01,1/28/2026
14405,365789.3911,2256953.528,886.929142,BS_INV-28_B_S01,1/28/2026
14403,365762.8185,2256953.543,886.411655,BS_INV-28_B_S01,1/28/2026
14402,365736.2387,2256953.6,886.144576,BS_INV-28_B_S01,1/28/2026
14401,365709.6163,2256953.562,885.620105,BS_INV-28_B_S01,1/28/2026
14400,365683.037,2256953.565,885.180647,BS_INV-28_B_S01,1/28/2026
14399,365656.4645,2256953.548,884.614196,BS_INV-28_B_S01,1/28/2026
14398,365629.8439,2256953.588,884.233085,BS_INV-28_B_S01,1/28/2026
46653,365604.9879,2256953.519,883.906724,BS_INV-28_B_S01,1/28/2026
14397,365580.039,2256953.546,883.600841,BS_INV-28_B_S01,1/28/2026
14396,365553.4364,2256953.546,883.463744,BS_INV-28_B_S01,1/28/2026
14395,365526.7932,2256953.557,883.353996,BS_INV-28_B_S01,1/28/2026
14394,365500.257,2256953.532,883.10809,BS_INV-28_B_S01,1/28/2026
14393,365473.6813,2256953.541,883.135476,BS_INV-28_B_S01,1/28/2026
14392,365447.1209,2256953.529,882.9217,BS_INV-28_B_S01,1/28/2026
14391,365420.54,2256953.49,882.789639,BS_INV-28_B_S01,1/28/2026
39928,365393.9006,2256953.52,882.50202,BS_INV-28_B_S01,1/28/2026
39927,365367.3168,2256953.512,882.449684,BS_INV-28_B_S01,1/28/2026
44226,365842.6103,2256933.924,887.687351,BS_INV-28_B_S01,1/28/2026
14484,365816.0004,2256933.948,887.136817,BS_INV-28_B_S01,1/28/2026
14738,365789.4339,2256933.954,886.654876,BS_INV-28_B_S01,1/28/2026
14739,365762.8419,2256933.987,886.22199,BS_INV-28_B_S01,1/28/2026
14740,365736.2983,2256933.989,885.7752,BS_INV-28_B_S01,1/28/2026
15085,365709.7147,2256934.019,885.318355,BS_INV-28_B_S01,1/28/2026
15084,365683.1614,2256933.991,884.84637,BS_INV-28_B_S01,1/28/2026
15083,365656.5643,2256934.068,884.36948,BS_INV-28_B_S01,1/28/2026
15082,365629.9393,2256934.032,883.922089,BS_INV-28_B_S01,1/28/2026
46673,365605.0481,2256934,883.61321,BS_INV-28_B_S01,1/28/2026
15081,365580.1865,2256933.99,883.580542,BS_INV-28_B_S01,1/28/2026
15080,365553.5317,2256933.983,883.188088,BS_INV-28_B_S01,1/28/2026
15079,365526.9495,2256934.006,883.078274,BS_INV-28_B_S01,1/28/2026
15078,365500.3476,2256933.99,882.93698,BS_INV-28_B_S01,1/28/2026
15077,365473.7692,2256933.983,882.817105,BS_INV-28_B_S01,1/28/2026
15076,365447.1316,2256934.025,882.711805,BS_INV-28_B_S01,1/28/2026
15075,365420.5229,2256933.988,882.465812,BS_INV-28_B_S01,1/28/2026
39926,365393.972,2256933.991,882.286697,BS_INV-28_B_S01,1/28/2026
39925,365367.3649,2256933.976,882.0395,BS_INV-28_B_S01,1/28/2026
44227,365842.6412,2256914.526,887.0204,BS_INV-28_B_S01,1/28/2026
15074,365816.1167,2256914.555,886.463222,BS_INV-28_B_S01,1/28/2026
15073,365789.439,2256914.542,886.155478,BS_INV-28_B_S01,1/28/2026
15086,365762.9313,2256914.582,885.634116,BS_INV-28_B_S01,1/28/2026
15072,365736.3183,2256914.577,885.00377,BS_INV-28_B_S01,1/28/2026
15070,365709.7736,2256914.59,884.694584,BS_INV-28_B_S01,1/28/2026
15069,365683.1715,2256914.593,884.339358,BS_INV-28_B_S01,1/28/2026
15068,365656.5251,2256914.587,883.952816,BS_INV-28_B_S01,1/28/2026
15067,365630.0512,2256914.599,883.66618,BS_INV-28_B_S01,1/28/2026
46674,365605.0409,2256914.51,883.224862,BS_INV-28_B_S01,1/28/2026
400103,365605.8585,2257033.984,884.789331,BS_INV-28_B_S01,1/28/2026
400104,365606.032,2256424.519,884.1241,BS_INV-28_B_S01,1/28/2026
400105,366129.1832,2256936.51,887.7221,BS_INV-28_B_S01,1/28/2026
400106,366129.2108,2256404.963,883.07296,BS_INV-28_B_S01,1/28/2026
400107,365228.2204,2256741.447,883.076986,BS_INV-28_B_S01,1/28/2026
400108,365228.2739,2256405.029,885.166075,BS_INV-28_B_S01,1/28/2026
400109,366132.6974,2256720.598,885.872672,BS_INV-28_B_S01,1/28/2026
400110,365987.7457,2256720.5,886.6763,BS_INV-28_B_S01,1/28/2026
400111,365857.62,2256757.556,887.053289,BS_INV-28_B_S01,1/28/2026
400112,365602.4585,2256757.497,884.8382,BS_INV-28_B_S01,1/28/2026
400113,365857.6017,2256737.992,887.580706,BS_INV-28_B_S01,1/28/2026
400114,365224.6924,2256737.988,883.209354,BS_INV-28_B_S01,1/28/2026
600101,365999.7022,2256721.381,886.6491,BS_INV-28_B_S01,1/28/2026
