UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned,,,,,,,,,
14151,367051.931,2256935.42,882.958,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14152,367124.043,2256935.441,883.237,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14153,367150.597,2256935.438,883.115,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14154,367177.204,2256935.449,883.279,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14155,367203.855,2256935.478,883.396,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14156,367230.338,2256935.473,883.421,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14157,367256.992,2256935.481,883.348,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14158,367283.581,2256935.445,882.908,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14159,367310.129,2256935.477,883.076,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14160,367025.313,2256954.949,882.882,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14161,367051.95,2256954.964,882.933,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14162,367074.172,2256954.936,882.991,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14163,367124.078,2256955.026,883.202,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14164,367150.63,2256954.984,883.386,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14165,367074.162,2256935.465,882.995,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14167,367177.238,2257013.498,884.096,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14168,367230.432,2257013.431,884.396,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14169,367230.35,2257071.949,884.64,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14170,367256.952,2257071.965,884.752,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14171,367283.568,2257071.956,884.695,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14172,367310.086,2257071.997,884.373,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14173,367025.314,2257091.433,881.329,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14174,367052.034,2257091.528,882.669,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14175,367074.255,2257091.541,883.574,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14176,367124.064,2257091.492,884.845,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14177,367150.55,2257091.521,884.804,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14178,367177.126,2257091.517,884.378,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14179,367203.813,2257091.485,884.589,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14180,367230.38,2257091.42,884.637,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14181,367256.955,2257091.513,884.537,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14182,367203.799,2257071.996,884.673,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14183,367283.576,2257091.483,884.472,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14184,367025.304,2257111.003,880.824,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14185,367051.966,2257110.954,882.133,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14186,367074.249,2257110.943,883.193,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14187,367124.053,2257110.934,884.783,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14188,367150.679,2257111.029,884.036,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14189,367177.181,2257111.004,884.544,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14190,367203.8,2257110.984,884.504,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14191,367230.401,2257110.978,884.096,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14192,367257.025,2257110.965,884.177,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14193,367283.536,2257110.971,884.145,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14194,367310.17,2257110.956,883.993,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14195,367025.327,2257130.456,880.2,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14196,367051.883,2257130.467,881.764,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14197,367310.175,2257091.494,884.526,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14198,367203.825,2257013.438,884.36,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14199,367177.177,2257071.957,884.618,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14200,367124.039,2257071.949,884.893,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14201,367257.048,2257013.444,884.337,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14202,367283.622,2257013.408,883.981,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14203,367310.17,2257013.452,883.771,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14204,367025.373,2257032.988,882.838,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14205,367051.886,2257032.954,883.42,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14206,367074.168,2257032.883,883.694,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14207,367123.993,2257032.936,883.9,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14208,367150.552,2257032.944,884.085,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14209,367177.145,2257033.002,884.379,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14210,367203.783,2257032.987,884.419,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14211,367230.408,2257032.933,884.38,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14212,367256.996,2257032.943,884.448,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14213,367283.541,2257032.937,884.08,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14214,367150.634,2257071.956,884.533,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14215,367310.17,2257032.932,883.852,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14216,367051.892,2257052.417,883.341,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14217,367074.088,2257052.454,883.805,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14218,367123.963,2257052.428,884.452,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14219,367150.567,2257052.481,884.297,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14220,367177.205,2257052.428,884.46,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14221,367203.724,2257052.506,884.541,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14222,367230.345,2257052.44,884.65,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14223,367256.896,2257052.487,884.429,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14224,367283.556,2257052.467,884.425,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14225,367310.152,2257052.482,884.22,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14226,367025.452,2257072.001,881.996,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14227,367051.947,2257071.984,883.028,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14228,367074.111,2257071.985,883.876,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
14229,367025.357,2257052.412,882.436,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17413,367021.139,2257500.958,879.244,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17414,367047.721,2257500.973,880.439,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17415,367074.284,2257500.977,880.975,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17416,367124.09,2257500.978,880.082,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17417,367150.658,2257500.971,880.96,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17418,367177.26,2257500.949,879.895,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17419,367203.891,2257501,880.576,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17420,367230.477,2257500.96,882.065,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17421,367257.081,2257500.961,882.719,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17422,367283.635,2257500.96,883.497,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17423,367310.222,2257501.015,882.979,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17424,366914.722,2257481.563,879.964,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17425,366941.275,2257481.494,880.829,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17426,366967.94,2257481.344,879.596,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17427,366994.501,2257481.256,877.908,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17428,367021.067,2257481.432,880.226,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17429,367047.59,2257481.526,878.002,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17430,367074.244,2257481.435,879.64,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17431,367124.036,2257481.495,879.759,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17432,367150.626,2257481.475,880.795,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17433,367177.271,2257481.451,880.014,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17434,367203.829,2257481.454,881.066,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17435,367230.421,2257481.4,882.315,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17436,367256.964,2257481.484,883.422,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17437,367283.541,2257481.416,883.568,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17438,367310.22,2257481.479,883.133,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17439,366914.779,2257462.021,880.668,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17440,366994.564,2257500.836,879.391,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17441,366967.927,2257501.174,880.198,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17442,366941.366,2257500.949,878.896,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17443,366914.76,2257500.912,880.932,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17452,367173.001,2257403.551,881.769,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17453,367146.427,2257403.633,880.938,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17454,367124.187,2257403.602,880.293,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17455,367074.17,2257403.523,878.664,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17456,367047.659,2257403.609,877.331,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17457,366941.312,2257461.997,878.18,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17458,367021.112,2257403.537,879.91,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17459,366967.871,2257403.482,878.167,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17460,366941.262,2257403.536,879.072,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17461,366914.727,2257403.483,879.862,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17462,367172.87,2257384.056,882.291,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17463,367146.352,2257384.024,881.239,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17464,367124.096,2257384.046,879.644,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17465,367074.268,2257384.073,878.922,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17466,367047.688,2257384.017,878.398,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17467,367021.073,2257384.007,877.463,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17468,366994.482,2257384.011,878.322,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17469,366967.917,2257384.042,878.602,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17470,366941.254,2257384.125,878.331,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17471,366914.644,2257384.044,878.435,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17472,366994.414,2257403.538,877.718,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17473,366967.919,2257462.008,880.861,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17474,366994.406,2257462,880.047,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17475,367021.12,2257462.029,878.161,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17508,367047.733,2257462.153,878.321,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17509,367074.206,2257462.051,879.123,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17510,367124.066,2257462.025,880.58,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17511,367150.636,2257462.004,880.12,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17512,367177.312,2257462.032,879.112,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17513,367203.873,2257462.029,881.479,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17514,367230.415,2257461.943,882.727,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17515,367257.003,2257461.86,883.474,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
17516,367283.569,2257461.916,883.906,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18304,367556.346,2257364.384,884.482,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18305,367582.891,2257364.376,884.749,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18306,367609.467,2257364.392,884.892,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18307,367636.065,2257364.399,884.686,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18308,367662.681,2257364.398,884.541,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18309,367689.273,2257364.365,884.462,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18310,367431.111,2257344.985,882.107,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18311,367457.72,2257344.984,882.326,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18312,367479.994,2257344.996,882.556,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18313,367529.769,2257344.943,883.835,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18314,367556.348,2257344.95,884.432,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18315,367582.869,2257344.934,884.707,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18316,367609.445,2257344.932,884.946,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18317,367636.06,2257344.938,884.836,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18318,367662.712,2257344.881,884.466,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18319,367689.272,2257344.888,884.351,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18320,367408.824,2257266.963,882.256,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18321,367431.096,2257266.984,881.817,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18322,367457.692,2257266.943,881.378,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18323,367479.95,2257266.966,881.681,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18324,367529.796,2257266.968,882.766,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18325,367556.372,2257267.04,883.782,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18326,367582.902,2257266.957,884.386,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18327,367609.54,2257267.016,884.752,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18328,367636.054,2257267.009,884.947,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18329,367662.709,2257267.03,884.818,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18330,367689.291,2257266.986,884.785,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18331,367529.774,2257364.354,883.992,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18332,367479.973,2257364.469,882.939,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18333,367457.687,2257364.472,882.534,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18334,367431.128,2257364.483,882.372,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18335,367479.919,2257422.913,883.618,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18336,367529.784,2257422.96,884.408,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18337,367556.344,2257422.954,884.696,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18338,367582.932,2257422.963,884.951,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18339,367609.51,2257422.882,884.962,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18340,367636.075,2257422.886,884.955,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18341,367662.673,2257422.875,884.767,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18342,367689.309,2257422.883,884.786,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18343,367431.109,2257403.385,882.656,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18344,367457.716,2257403.417,882.982,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18345,367479.941,2257403.43,883.619,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18346,367529.74,2257403.432,884.449,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18347,367556.324,2257403.335,884.891,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18348,367408.836,2257247.435,882.327,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18349,367582.92,2257403.382,885.091,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18350,367636.077,2257403.393,885.067,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18351,367662.69,2257403.373,884.808,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18352,367689.299,2257403.347,884.715,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18353,367431.087,2257383.938,882.532,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18354,367457.691,2257383.915,882.703,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18355,367479.956,2257383.927,883.128,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18356,367529.755,2257383.884,884.435,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18357,367556.368,2257383.83,884.546,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18358,367582.927,2257383.933,884.979,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18359,367609.533,2257383.919,885.004,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18360,367636.111,2257383.888,884.728,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18361,367662.728,2257383.896,884.426,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18362,367689.35,2257383.89,884.469,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18363,367609.481,2257403.412,885.058,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18364,367431.069,2257247.46,881.645,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18365,367457.753,2257247.474,881.218,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18366,367479.996,2257247.518,881.459,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18367,367479.852,2257188.954,881.293,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18368,367529.738,2257188.962,881.685,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18369,367556.353,2257188.927,882.27,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18370,367582.893,2257188.964,882.936,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18371,367609.484,2257188.947,883.34,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18372,367636.085,2257188.94,883.831,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18373,367662.682,2257188.928,884.264,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18374,367689.236,2257188.905,884.595,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18375,367408.824,2257169.457,882.768,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18376,367431.098,2257169.409,882.026,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18377,367457.625,2257169.431,881.668,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18378,367479.872,2257169.403,881.541,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18379,367529.754,2257169.429,881.77,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18380,367457.661,2257188.899,880.977,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18381,367556.306,2257169.431,882.3,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18382,367609.537,2257169.435,883.601,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18383,367636.08,2257169.429,883.936,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18384,367662.683,2257169.444,884.404,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18385,367689.296,2257169.389,884.795,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18386,367408.865,2257149.964,883.264,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18387,367431.078,2257149.969,882.37,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18388,367457.757,2257149.977,882.073,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18389,367479.996,2257150.014,882.087,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18390,367529.779,2257150.006,882.132,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18391,367556.383,2257149.974,882.584,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18392,367582.971,2257150.023,882.397,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18393,367609.557,2257149.972,883.745,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18394,367636.152,2257149.97,884.231,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18395,367582.934,2257169.422,882.861,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18396,367457.672,2257422.92,883.094,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18397,367431.044,2257188.928,881.868,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18398,367689.347,2257208.465,884.807,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18399,367529.809,2257247.497,882.428,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18400,367556.383,2257247.478,883.504,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18401,367582.917,2257247.503,884.112,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18402,367609.49,2257247.469,884.454,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18403,367636.073,2257247.522,884.893,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18404,367662.719,2257247.457,884.929,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18405,367689.378,2257247.495,884.813,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18406,367408.829,2257227.96,882.504,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18407,367431.091,2257227.972,881.769,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18408,367457.689,2257227.925,881.415,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18409,367479.929,2257227.93,881.517,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18410,367529.772,2257227.957,882.317,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18411,367556.323,2257228.022,883.054,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18412,367408.86,2257188.906,882.43,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18413,367582.95,2257227.991,883.867,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18414,367636.172,2257227.937,884.625,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18415,367662.739,2257227.969,884.714,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18416,367689.339,2257227.99,884.754,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18417,367408.912,2257208.478,882.599,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18418,367431.116,2257208.514,881.887,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18419,367457.675,2257208.52,881.327,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18420,367479.959,2257208.455,881.439,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18421,367529.82,2257208.487,882.041,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18422,367556.454,2257208.525,882.821,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18423,367582.958,2257208.466,883.676,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18424,367609.537,2257208.514,884.369,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18425,367636.149,2257208.516,884.424,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18426,367662.81,2257208.533,884.886,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18427,367609.531,2257228.017,884.33,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18428,367662.755,2257150.005,884.613,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18429,367431.109,2257422.945,882.744,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18430,367662.754,2257442.399,884.912,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18431,367230.327,2256681.927,883.376,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18432,367256.919,2256681.962,882.75,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18433,367283.501,2256681.918,881.858,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18434,367025.331,2256701.428,885.259,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18435,367051.907,2256701.468,884.931,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18436,367074.163,2256701.436,885.008,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18437,367123.982,2256701.433,884.519,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18438,367150.61,2256701.444,884.187,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18439,367177.169,2256701.483,884.018,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18440,367203.717,2256701.437,883.847,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18441,367230.32,2256701.442,883.432,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18442,367256.914,2256701.483,882.963,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18443,367283.475,2256701.437,882.372,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18444,367025.244,2256779.395,884.273,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18445,367051.855,2256779.382,884.103,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18446,367074.087,2256779.384,883.922,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18447,367123.934,2256779.376,883.718,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18448,367150.441,2256779.413,883.6,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18449,367177.059,2256779.412,883.368,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18450,367203.712,2256779.391,883.07,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18451,367230.316,2256779.341,883.139,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18452,367256.938,2256779.437,883.042,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18453,367283.523,2256779.424,882.744,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18454,367025.332,2256759.859,884.326,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18455,367051.881,2256759.932,884.397,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18456,367074.165,2256759.935,884.256,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18457,367123.895,2256759.904,884.139,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
18458,367203.739,2256681.946,883.79,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
