UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
44801,367842.15,2262475.343,909.659,BS_INV-16_B_S01,12/8/2025
44825,367864.007,2262806.771,894.419,BS_INV-16_B_S01,12/8/2025
44827,367864.036,2262787.263,897.099,BS_INV-16_B_S01,12/8/2025
44829,367864.02,2262767.932,898.214,BS_INV-16_B_S01,12/8/2025
44831,367864.022,2262748.403,899.79,BS_INV-16_B_S01,12/8/2025
44833,367863.94,2262728.862,900.753,BS_INV-16_B_S01,12/8/2025
44835,367864.074,2262709.246,901.704,BS_INV-16_B_S01,12/8/2025
44837,367864.139,2262689.806,902.407,BS_INV-16_B_S01,12/8/2025
44839,367864.043,2262670.291,903.025,BS_INV-16_B_S01,12/8/2025
44842,367864.021,2262826.28,893.475,BS_INV-16_B_S01,12/8/2025
44936,367864.052,2262650.823,903.931,BS_INV-16_B_S01,12/8/2025
44938,367863.983,2262631.307,904.329,BS_INV-16_B_S01,12/8/2025
45015,367864.033,2262436.328,910.994,BS_INV-16_B_S01,12/8/2025
45017,367864.16,2262416.754,910.962,BS_INV-16_B_S01,12/8/2025
45032,367864.035,2262455.837,910.956,BS_INV-16_B_S01,12/8/2025
45033,367863.922,2262475.306,910.026,BS_INV-16_B_S01,12/8/2025
45035,367864.058,2262611.816,905.62,BS_INV-16_B_S01,12/8/2025
45037,367864.025,2262592.269,906.593,BS_INV-16_B_S01,12/8/2025
45039,367863.999,2262572.882,907.867,BS_INV-16_B_S01,12/8/2025
45041,367864.092,2262553.233,908.27,BS_INV-16_B_S01,12/8/2025
